repository,commit_sha,experiment,reuse_mode,selected_path,path_status,operation,platform,python_requirement,compiler_or_runtime,smoke_command,smoke_status,classification,license_status,license_spdx,disk_bytes,download_bytes,blocker,notes
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,02_action_chunks,SPARSE_REFERENCE,detr,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,02_action_chunks,SPARSE_REFERENCE,imitate_episodes.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,02_action_chunks,SPARSE_REFERENCE,policy.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,02_action_chunks,SPARSE_REFERENCE,sim_env.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,07_specialist_skill,SPARSE_REFERENCE,detr,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,07_specialist_skill,SPARSE_REFERENCE,imitate_episodes.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,07_specialist_skill,SPARSE_REFERENCE,policy.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
act,742c753c0d4a5d87076c8f69e5628c79a8cc5488,07_specialist_skill,SPARSE_REFERENCE,sim_env.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,03_recovery,SPARSE_REFERENCE,examples,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,03_recovery,SPARSE_REFERENCE,include/behaviortree_cpp,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,03_recovery,SPARSE_REFERENCE,tests,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,09_mini_reflect,SPARSE_REFERENCE,examples,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,09_mini_reflect,SPARSE_REFERENCE,include/behaviortree_cpp,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
behaviortree_cpp,c88a9f429a421b312599a07fa8902524b09bf90a,09_mini_reflect,SPARSE_REFERENCE,tests,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,04_memory,DEFERRED,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,04_memory,DEFERRED,conceptgraph/scenegraph,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,04_memory,DEFERRED,conceptgraph/slam,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,04_memory,DEFERRED,scripts,MISSING,,,,,,NOT_RUN,PATH_CHANGED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,05_semantic_twin,DEFERRED,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,05_semantic_twin,DEFERRED,conceptgraph/scenegraph,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,05_semantic_twin,DEFERRED,conceptgraph/slam,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,05_semantic_twin,DEFERRED,scripts,MISSING,,,,,,NOT_RUN,PATH_CHANGED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,10_r2s2r,DEFERRED,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,10_r2s2r,DEFERRED,conceptgraph/scenegraph,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,10_r2s2r,DEFERRED,conceptgraph/slam,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
conceptgraphs,93277a02bd89171f8121e84203121cf7af9ebb5d,10_r2s2r,DEFERRED,scripts,MISSING,,,,,,NOT_RUN,PATH_CHANGED,DISCOVERED,MIT,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,01_policy_control,REMOTE_ONLY,docs,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,01_policy_control,REMOTE_ONLY,examples,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,01_policy_control,REMOTE_ONLY,src/curobo,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,08_unitree_r1,REMOTE_ONLY,docs,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,08_unitree_r1,REMOTE_ONLY,examples,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
curobo,8e734f3ced1df898990bcd92de40abce475907db,08_unitree_r1,REMOTE_ONLY,src/curobo,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,06_world_model,SPARSE_REFERENCE,diffusion_policy/config/task/pusht_image.yaml,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,06_world_model,SPARSE_REFERENCE,diffusion_policy/dataset/pusht_image_dataset.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,06_world_model,SPARSE_REFERENCE,diffusion_policy/env/pusht,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,06_world_model,SPARSE_REFERENCE,diffusion_policy/env_runner/pusht_image_runner.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,07_specialist_skill,SPARSE_REFERENCE,diffusion_policy/config/task/pusht_image.yaml,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,07_specialist_skill,SPARSE_REFERENCE,diffusion_policy/dataset/pusht_image_dataset.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,07_specialist_skill,SPARSE_REFERENCE,diffusion_policy/env/pusht,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
diffusion_policy,5ba07ac6661db573af695b419a7947ecb704690f,07_specialist_skill,SPARSE_REFERENCE,diffusion_policy/env_runner/pusht_image_runner.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
dino_wm,0a9492fa12044b852ae9e001cc74604b79c8bb0c,06_world_model,SPARSE_REFERENCE,conf,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
dino_wm,0a9492fa12044b852ae9e001cc74604b79c8bb0c,06_world_model,SPARSE_REFERENCE,env,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
dino_wm,0a9492fa12044b852ae9e001cc74604b79c8bb0c,06_world_model,SPARSE_REFERENCE,models,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
dino_wm,0a9492fa12044b852ae9e001cc74604b79c8bb0c,06_world_model,SPARSE_REFERENCE,plan.py,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
dino_wm,0a9492fa12044b852ae9e001cc74604b79c8bb0c,06_world_model,SPARSE_REFERENCE,planning,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
hatchling,ed8e30bebf98f2fe4d70c18a32a50a8160c391cb,bootstrap,DIRECT_DEPENDENCY,,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,04_memory,PAPER_AND_CODE_REFERENCE,config,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,04_memory,PAPER_AND_CODE_REFERENCE,include,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,04_memory,PAPER_AND_CODE_REFERENCE,python,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,04_memory,PAPER_AND_CODE_REFERENCE,src,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,05_semantic_twin,PAPER_AND_CODE_REFERENCE,config,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,05_semantic_twin,PAPER_AND_CODE_REFERENCE,include,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,05_semantic_twin,PAPER_AND_CODE_REFERENCE,python,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,05_semantic_twin,PAPER_AND_CODE_REFERENCE,src,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,10_r2s2r,PAPER_AND_CODE_REFERENCE,config,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,10_r2s2r,PAPER_AND_CODE_REFERENCE,include,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,10_r2s2r,PAPER_AND_CODE_REFERENCE,python,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydra_scene_graph,2e58a35baea629eee8838409771876acff015daf,10_r2s2r,PAPER_AND_CODE_REFERENCE,src,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
hydrax,bd53d43d414e19557d38ee6c72613bf2e39fe834,06_world_model,REMOTE_ONLY,examples,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
hydrax,bd53d43d414e19557d38ee6c72613bf2e39fe834,06_world_model,REMOTE_ONLY,hydrax,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
hydrax,bd53d43d414e19557d38ee6c72613bf2e39fe834,06_world_model,REMOTE_ONLY,tests,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,MIT,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,05_semantic_twin,DEFERRED,docs,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,05_semantic_twin,DEFERRED,examples,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,05_semantic_twin,DEFERRED,src/ifcopenshell-python,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,10_r2s2r,DEFERRED,docs,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,10_r2s2r,DEFERRED,examples,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
ifcopenshell,9089a20ce3f25040baac4f1f303336c70026cb67,10_r2s2r,DEFERRED,src/ifcopenshell-python,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
ifcopenshell_test_files,9fc2267d7f1ff35284c5b0fc28cc97bff7ace8e7,05_semantic_twin,SPARSE_REFERENCE,ifc,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_lab,8436eae13aaabd3a42c33c78435b3de44e6a36b2,10_r2s2r,REMOTE_ONLY,apps,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_lab,8436eae13aaabd3a42c33c78435b3de44e6a36b2,10_r2s2r,REMOTE_ONLY,docs,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_lab,8436eae13aaabd3a42c33c78435b3de44e6a36b2,10_r2s2r,REMOTE_ONLY,scripts,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_lab,8436eae13aaabd3a42c33c78435b3de44e6a36b2,10_r2s2r,REMOTE_ONLY,source,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_lab_arena,8039fbdb9afd5e99784808fd907c29467a956688,10_r2s2r,DEFERRED,docs,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
isaac_lab_arena,8039fbdb9afd5e99784808fd907c29467a956688,10_r2s2r,DEFERRED,scripts,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_lab_arena,8039fbdb9afd5e99784808fd907c29467a956688,10_r2s2r,DEFERRED,source,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_launchable,d884909d03d27bdb52d27d516790a4c3a8f82354,10_r2s2r,DEFERRED,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,UNKNOWN,,0,0,,
isaac_launchable,d884909d03d27bdb52d27d516790a4c3a8f82354,10_r2s2r,DEFERRED,docker,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_launchable,d884909d03d27bdb52d27d516790a4c3a8f82354,10_r2s2r,DEFERRED,scripts,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_sim,987015050efebfd0cd5d3736ae47fffe5adee308,10_r2s2r,REMOTE_ONLY,README.md,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_sim,987015050efebfd0cd5d3736ae47fffe5adee308,10_r2s2r,REMOTE_ONLY,apps,MISSING,,,,,,NOT_RUN,PATH_CHANGED,UNKNOWN,,0,0,,
isaac_sim,987015050efebfd0cd5d3736ae47fffe5adee308,10_r2s2r,REMOTE_ONLY,source,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
isaac_sim,987015050efebfd0cd5d3736ae47fffe5adee308,10_r2s2r,REMOTE_ONLY,tools,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
kimera,fc33760636068ea0b2dca5e9d7958ee9a03888b1,05_semantic_twin,PAPER_AND_CODE_REFERENCE,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
kimera,fc33760636068ea0b2dca5e9d7958ee9a03888b1,10_r2s2r,PAPER_AND_CODE_REFERENCE,README.md,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,BSD-2-Clause,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,06_world_model,REMOTE_ONLY,deployment,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,06_world_model,REMOTE_ONLY,examples/LIBERO,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,06_world_model,REMOTE_ONLY,examples/Robotwin,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,06_world_model,REMOTE_ONLY,latent_action_model,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,06_world_model,REMOTE_ONLY,starVLA,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,09_mini_reflect,REMOTE_ONLY,deployment,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,09_mini_reflect,REMOTE_ONLY,examples/LIBERO,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,09_mini_reflect,REMOTE_ONLY,examples/Robotwin,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,09_mini_reflect,REMOTE_ONLY,latent_action_model,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lawam,4ea6fdadce6c9b8746028307a246b79ee2c4fd55,09_mini_reflect,REMOTE_ONLY,starVLA,EXISTS,,,,,,NOT_RUN,LICENSE_REVIEW_REQUIRED,UNKNOWN,,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,docs/source/async.mdx,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,docs/source/inference.mdx,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,docs/source/rtc.mdx,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,src/lerobot/async_inference,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,src/lerobot/policies/act,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,src/lerobot/policies/rtc,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
lerobot,7427f31801f944f5ec9ce53cda02862ce7d1638b,02_action_chunks,SPARSE_REFERENCE,src/lerobot/policies/smolvla,EXISTS,,,,,,NOT_RUN,NOT_EVALUATED,DISCOVERED,Apache-2.0,0,0,,
