comparison_metric,seed,member_count,cluster_mean,members_json
R3-R0:progress,20262301,12,0.6140410946593721,"[0.0,0.0,0.0,0.0,0.7157489721267479,0.7489635749905061,0.9999967232215046,0.9999976488710504,0.9981823946275877,0.9519721362519563,0.9979736497020906,0.9556580361210211]"
R3-R0:progress,20262302,12,0.6128821578133542,"[0.0,0.0,0.0,0.0,0.6778167081925812,0.7769233664257222,0.9999975118053358,0.999996873164946,0.9977406565264277,0.9511296038351646,0.9980943838589054,0.9528867899511667]"
R3-R0:progress,20262303,11,0.5871272964989985,"[0.0,0.0,0.0,0.7271871430577093,-0.17003782864316894,0.999997385764601,0.9999980502992408,0.9980102207162852,0.9525093696667256,0.9976525327731174,0.9530833878544722]"
R3-R0:progress,20262304,11,0.6736692702339137,"[0.0,0.0,0.0,0.7568312252546452,0.7470425430739358,0.9999976970477253,0.9999960938292439,0.9976841819946477,0.957105513144526,0.9981466695616129,0.9535580486667138]"
R3-R0:progress,20262305,12,0.6191304214030376,"[0.0,0.0,0.0,0.0,0.7591069576217565,0.7661736644481901,0.9999976943114987,0.9999978848582063,0.9977054259521458,0.9548950856785218,0.9977273413570352,0.9539610026090973]"
R3-R0:progress,20262306,12,0.616213639764421,"[0.0,0.0,0.0,0.0,0.7744804162695347,0.7179218871487938,0.9999970081158287,0.9999974211896862,0.9974976986399801,0.9534513269133399,0.9980647319550842,0.9531531869408034]"
R3-R0:progress,20262307,12,0.6114718462764831,"[0.0,0.0,0.0,0.0,0.7131516951758394,0.7243980311244003,0.9999970584387066,0.9999978099049294,0.9976776888050566,0.9514656702799832,0.9979373360272332,0.9530368655616482]"
R3-R0:progress,20262308,12,0.6172922939629272,"[0.0,0.0,0.0,0.0,0.7612641413550489,0.7460019155554405,0.9999978540120645,0.9999980294627021,0.9978962418616062,0.9509192511064433,0.9975312205014254,0.9538988737003944]"
R3-R0:progress,20262309,11,0.6689099066744651,"[0.0,0.0,0.0,0.7463597554194548,0.7140464415137999,0.9999980235236531,0.999997925883672,0.9979507193293495,0.9490408492088732,0.9981651252643547,0.9524501332759597]"
R3-R0:progress,20262310,12,0.6157236788684064,"[0.0,0.0,0.0,0.0,0.739586356977529,0.7550250347435635,0.9999970591637996,0.9999979263684771,0.9979077936161814,0.9496102135606428,0.998020401428876,0.9485393605618073]"
R3-R0:total_wakes,20262301,12,-0.5833333333333334,"[0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0]"
R3-R0:total_wakes,20262302,12,-0.5,"[0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0]"
R3-R0:total_wakes,20262303,11,-0.5454545454545454,"[0.0,0.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0]"
