seed,variant_id,correctness,adverse_composite,semantic_mutation_correctness,history_correctness,stale_action_rate,invalid_target_rate,repeated_failed_target_rate,unnecessary_scan_rate,failure_explanation_accuracy,context_facts_mean,context_bytes_mean,control_correctness
20263028,LIVE_EPISODIC,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1418.0,1.0
20263028,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1419.3333333333333,1.0
20263029,FIXED_M5,0.4166666666666667,0.2222222222222222,0.4166666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.08333333333333333,0.3333333333333333,16.0,1317.0,1.0
20263029,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1317.6666666666667,1.0
20263029,LIVE_EPISODIC,0.5833333333333334,0.2222222222222222,0.5833333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.08333333333333333,1.0,16.666666666666668,1419.0,1.0
20263029,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1419.6666666666667,1.0
20263030,FIXED_M5,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,16.0,1315.0,1.0
20263030,LIVE_SEMANTIC,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,16.0,1317.3333333333333,1.0
20263030,LIVE_EPISODIC,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1420.3333333333333,1.0
20263030,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1422.6666666666667,1.0
20263031,FIXED_M5,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,16.0,1315.0,1.0
20263031,LIVE_SEMANTIC,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,16.0,1317.3333333333333,1.0
20263031,LIVE_EPISODIC,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1417.6666666666667,1.0
20263031,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1420.0,1.0
20263032,FIXED_M5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,16.0,1316.0,1.0
20263032,LIVE_SEMANTIC,0.5833333333333334,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,16.0,1318.0,1.0
20263032,LIVE_EPISODIC,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.0,1.0,16.666666666666668,1418.0,1.0
20263032,LIVE_SEPARATE,0.8333333333333334,0.05555555555555555,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,1.0,16.666666666666668,1420.0,1.0
20263033,FIXED_M5,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,16.0,1316.0,1.0
20263033,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1316.6666666666667,1.0
20263033,LIVE_EPISODIC,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1421.3333333333333,1.0
20263033,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1422.0,1.0
20263034,FIXED_M5,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,16.0,1319.0,1.0
20263034,LIVE_SEMANTIC,0.25,0.3333333333333333,0.25,0.16666666666666666,0.0,1.0,0.0,0.08333333333333333,0.3333333333333333,16.0,1317.0,1.0
20263034,LIVE_EPISODIC,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1421.6666666666667,1.0
20263034,LIVE_SEPARATE,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.5,0.0,1.0,0.0,0.08333333333333333,1.0,16.666666666666668,1419.6666666666667,1.0
20263035,FIXED_M5,0.4166666666666667,0.2222222222222222,0.4166666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.08333333333333333,0.3333333333333333,16.0,1318.0,1.0
20263035,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1317.6666666666667,1.0
20263035,LIVE_EPISODIC,0.5833333333333334,0.2222222222222222,0.5833333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.08333333333333333,1.0,16.666666666666668,1423.3333333333333,1.0
20263035,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1423.0,1.0
20263036,FIXED_M5,0.4166666666666667,0.2222222222222222,0.4166666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.08333333333333333,0.3333333333333333,16.0,1316.0,1.0
20263036,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1317.6666666666667,1.0
20263036,LIVE_EPISODIC,0.5833333333333334,0.2222222222222222,0.5833333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.08333333333333333,1.0,16.666666666666668,1418.6666666666667,1.0
20263036,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1420.3333333333333,1.0
20263037,FIXED_M5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,16.0,1318.0,1.0
20263037,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1320.0,1.0
20263037,LIVE_EPISODIC,0.5,0.3333333333333333,0.5,0.5,0.0,1.0,0.0,0.0,1.0,16.666666666666668,1420.6666666666667,1.0
20263037,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1422.6666666666667,1.0
20263038,FIXED_M5,0.4166666666666667,0.2222222222222222,0.4166666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.08333333333333333,0.3333333333333333,16.0,1317.0,1.0
20263038,LIVE_SEMANTIC,0.75,0.1111111111111111,0.75,0.5,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,16.0,1317.6666666666667,1.0
20263038,LIVE_EPISODIC,0.5833333333333334,0.2222222222222222,0.5833333333333334,0.6666666666666666,0.0,0.6666666666666666,0.0,0.08333333333333333,1.0,16.666666666666668,1419.0,1.0
20263038,LIVE_SEPARATE,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,16.666666666666668,1419.6666666666667,1.0
20263039,FIXED_M5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,16.0,1318.0,1.0
20263039,LIVE_SEMANTIC,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,16.0,1320.0,1.0
